_id,content,date,id,language,like_count,reply_count,retweet_count,source,url,user
64301934b223becbf1de0964,"@Tyroneblackems @ChidiNwatu @Jim_Jordan Hey BORIS,

So it's like how it was during orange Mussolini?",2023-04-06T22:46:54.000Z,1644109452797247490,en,0,0,0,Twitter for Android,https://twitter.com/OmkarParanjpe1/status/1644109452797247490,OmkarParanjpe1
64301934b223becbf1de0965,"@NickAdamsinUSA Because department of injustice could not bring any charges against her during 4 years of orange Mussolini.

OMG you are saying orange Mussolini is useless?

You are a TRAITOR",2023-04-06T22:45:36.000Z,1644109128556486656,en,0,0,0,Twitter for Android,https://twitter.com/OmkarParanjpe1/status/1644109128556486656,OmkarParanjpe1
64301934b223becbf1de0966,नारायण राव हा झेंडा फिक्स आहे की अजून कोणता पक्ष बाकी झोळायचा???,2023-04-06T22:41:31.000Z,1644108100251549699,mr,0,0,0,Twitter for Android,https://twitter.com/omkar_2607/status/1644108100251549699,omkar_2607
64301934b223becbf1de0967,@mangeshspa असा कसा रे तुझा बाप इतका नकर्ता निघाला???,2023-04-06T22:40:03.000Z,1644107730247127040,mr,1,0,1,Twitter for Android,https://twitter.com/omkar_2607/status/1644107730247127040,omkar_2607
64301934b223becbf1de0968,@mohitbharatiya_ @TV9Marathi @abpmajhatv @bbcnewsmarathi @News18lokmat @AHindinews #फडतुस_टरबूज्याचा_फडतुस_चेला 😂😂😂 बँक लुटरा चोर,2023-04-06T22:35:56.000Z,1644106693822025729,mr,2,0,0,Twitter for Android,https://twitter.com/omkar_2607/status/1644106693822025729,omkar_2607
64301934b223becbf1de0969,@girish_bhau फोफिंद फाफेफला फाफे... फाफ फुफुफ,2023-04-06T22:34:33.000Z,1644106345308729346,hi,0,0,0,Twitter for Android,https://twitter.com/OmkarS06/status/1644106345308729346,OmkarS06
64301934b223becbf1de096a,@mohitbharatiya_ मातोश्री च्या गेट वरून कसा कुत्र्यासारखा पाळवला होता ह्याला शिवसैनिकांनी 😂😂😂,2023-04-06T22:33:03.000Z,1644105968756879360,mr,3,0,0,Twitter for Android,https://twitter.com/omkar_2607/status/1644105968756879360,omkar_2607
64301934b223becbf1de096b,@khadaksingh_ @OfficeofUT तुझ्या चाराण्या बापाला कस जेवणावरून उठवल होता 😂😂😂😂 विसरलास ते पण टाक 😂😂,2023-04-06T22:30:53.000Z,1644105421513428992,mr,6,0,0,Twitter for Android,https://twitter.com/omkar_2607/status/1644105421513428992,omkar_2607
64301934b223becbf1de096c,@julesgambit True,2023-04-06T22:27:26.000Z,1644104553049251842,en,0,0,0,Twitter Web App,https://twitter.com/Mathematica1729/status/1644104553049251842,Mathematica1729
64301934b223becbf1de096d,"@Omkar_N_17 @BahlKanan I don't think the number is real,

People who work in un organized which is the largest sector get more money",2023-04-06T21:56:43.000Z,1644096825509679105,en,0,0,0,Twitter for Android,https://twitter.com/Jai90008925/status/1644096825509679105,Jai90008925
64301934b223becbf1de096e,@QuotesBySubha Khali tk smile dei daba,2023-04-06T21:31:30.000Z,1644090479020249088,in,1,0,0,Twitter for Android,https://twitter.com/TripathyOmkar/status/1644090479020249088,TripathyOmkar
64301934b223becbf1de096f,"@cz_binance Alreadyy shown onn thee news,, this iss thee level!! https://t.co/8QjSYwVijP",2023-04-06T21:27:01.000Z,1644089348839620610,en,0,2,0,Twitter Web App,https://twitter.com/omdp1101/status/1644089348839620610,omdp1101
64301934b223becbf1de0970,@coingecko Theyy talk about itt everywhere.. https://t.co/PmFgtY2NYk,2023-04-06T21:27:00.000Z,1644089347321352193,en,0,0,0,Twitter Web App,https://twitter.com/omdp1101/status/1644089347321352193,omdp1101
64301934b223becbf1de0971,@gpvshnu kept me sane ngl,2023-04-06T21:12:21.000Z,1644085660243099650,in,1,0,0,Twitter for iPhone,https://twitter.com/brown_croissant/status/1644085660243099650,brown_croissant
64301934b223becbf1de0972,@nietzchess @keti_chess lol,2023-04-06T21:04:37.000Z,1644083713561751552,und,0,0,0,Twitter Web App,https://twitter.com/Mathematica1729/status/1644083713561751552,Mathematica1729
64301934b223becbf1de0973,@gpvshnu i am not the onli one who watched the good place🥺,2023-04-06T20:50:35.000Z,1644080183039897600,en,1,1,0,Twitter for iPhone,https://twitter.com/brown_croissant/status/1644080183039897600,brown_croissant
64301934b223becbf1de0974,@brown_croissant Omkar tu jevlas ka?,2023-04-06T20:37:12.000Z,1644076813839376390,sl,1,1,0,Twitter for Android,https://twitter.com/trying_so_hard9/status/1644076813839376390,trying_so_hard9
64301934b223becbf1de0975,@gpvshnu i wanna be yours…..,2023-04-06T20:26:00.000Z,1644073993274793984,en,2,1,0,Twitter for iPhone,https://twitter.com/brown_croissant/status/1644073993274793984,brown_croissant
64301934b223becbf1de0976,@p1j Ok ignore the 2nd film. Just read the Kerala part.,2023-04-06T20:22:08.000Z,1644073022939361280,en,1,0,0,Twitter for Android,https://twitter.com/om2kool/status/1644073022939361280,om2kool
64301934b223becbf1de0977,"@p1j Tu Hi Re
Pyaar Ye Jaane Kaisa Hai maybe (the Aamir portions)",2023-04-06T20:21:06.000Z,1644072761529344006,hi,0,1,0,Twitter for Android,https://twitter.com/om2kool/status/1644072761529344006,om2kool
64301934b223becbf1de0978,"My favorite character in the film. She was so good, she deserved more screentime, should've played a role in the 3rd act 💙💖❤️💐 #JohnWick4 #JohnWickChapter4 @rinasawayama",2023-04-06T20:19:56.000Z,1644072467919675393,en,0,0,0,Twitter for Android,https://twitter.com/om2kool/status/1644072467919675393,om2kool
64301934b223becbf1de0979,@jihadwatchRS Thanks alot....🤗,2023-04-06T20:14:09.000Z,1644071014576390167,en,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644071014576390167,JoshOmkar
64301934b223becbf1de097a,@ajeetbharti 😂Udarvayu yojana😂 hahaha,2023-04-06T20:03:55.000Z,1644068437071745033,hi,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644068437071745033,JoshOmkar
64301934b223becbf1de097b,@KhushiViews Dhuk tho hota he...per yahi sachhai he...inko sabkuch free me chahiye or jitna hindu katega utna vote jyada milega...ajkal Molana Modi tho appeasement politics bhi start kiya he https://t.co/qNxrH0Gy3R,2023-04-06T19:59:02.000Z,1644067208618823690,hi,2,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644067208618823690,JoshOmkar
64301934b223becbf1de097c,"@okays_byeee 5'9",2023-04-06T19:57:05.000Z,1644066715935059968,und,0,0,0,Twitter for Android,https://twitter.com/UdayOmkar1/status/1644066715935059968,UdayOmkar1
64301934b223becbf1de097d,"शब्दों की जब पुनरावृत्ति होने लगे, छंदों का रस मलीन होने लगे, जब नीरसता का वाक्यों में बहुलता हो जाए, तब प्रेम के अपने उस आवरण का त्याग कर देना ही धर्म है।",2023-04-06T19:56:43.000Z,1644066626709471232,hi,1,1,0,Twitter for Android,https://twitter.com/OmkarSankrit/status/1644066626709471232,OmkarSankrit
64301934b223becbf1de097e,"@IamAnitaBhat ಪ್ರಕಾ'ಚ' ರಾಜಾ? 😂",2023-04-06T19:55:15.000Z,1644066258541789184,kn,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644066258541789184,JoshOmkar
64301934b223becbf1de097f,"हम ना बदलेंगे वक़्त की रफ़्तार के साथ
जब भी मिलेंगे, अंदाज़ पुराना होगा
#सुप्रभात🙏 https://t.co/JQLr3541dL",2023-04-06T19:51:57.000Z,1644065426702487552,hi,0,0,0,Twitter for Android,https://twitter.com/OMKARMI68901524/status/1644065426702487552,OMKARMI68901524
64301934b223becbf1de0980,"Happy birthday nete 
@Pradeep_0727",2023-04-06T19:50:46.000Z,1644065128705556480,en,1,1,0,Twitter for iPhone,https://twitter.com/imOkorke/status/1644065128705556480,imOkorke
64301934b223becbf1de0981,"प्रेम-संबंध यदि आपको परिमार्जित नहीं कर रहा, आपको बेहतर नहीं बना रहा है तो आप इस नीरस संबंध में कर क्या रहे हैं ? भोग ही सबकुछ नहीं है इससे इतर एक दुनिया और है जो बड़ा ही रमणीय लगता है जब संबंध परिपक्व हो तब, भोग क्षणिक है। 🙂🙂",2023-04-06T19:50:45.000Z,1644065125043785737,hi,4,0,0,Twitter for Android,https://twitter.com/OmkarSankrit/status/1644065125043785737,OmkarSankrit
64301934b223becbf1de0982,Jai ho maharaj ji ki https://t.co/Qe0lJ0eXaU,2023-04-06T19:49:23.000Z,1644064778451841024,hi,2,0,1,Twitter for iPhone,https://twitter.com/OmkarYa97216267/status/1644064778451841024,OmkarYa97216267
64301934b223becbf1de0983,@mufaddal_vohra Who is she,2023-04-06T19:48:46.000Z,1644064625674289154,en,0,0,0,Twitter for Android,https://twitter.com/TripathyOmkar/status/1644064625674289154,TripathyOmkar
64301934b223becbf1de0984,@0AhmadNaveed0 @pakistan_untold Abe sex slavery to allowed h na teri book me,2023-04-06T19:47:48.000Z,1644064383000264704,en,0,0,0,Twitter for iPad,https://twitter.com/omkar1428/status/1644064383000264704,omkar1428
64301934b223becbf1de0985,"The manhua has been feeding us so well
 
#Glitch #lastdayofaugust #originalcharacter

https://t.co/Pe2Pkjvlml https://t.co/Hfmu3HneST",2023-04-06T19:47:28.000Z,1644064299214598145,en,0,0,0,Twitter for Android,https://twitter.com/Omkar29709327/status/1644064299214598145,Omkar29709327
64301934b223becbf1de0986,@RealMadri33d @vibewithbeloved @Big_Fendi01 @Camaverde_ @ivetaivanova83 @Omkar_RMCF Wircle,2023-04-06T19:46:34.000Z,1644064071312867328,en,1,0,0,Twitter for iPhone,https://twitter.com/zae_hd1/status/1644064071312867328,zae_hd1
64301934b223becbf1de0987,"@Streetkid1968 @pakistan_untold Yes, sex slavery is allowed in holy book",2023-04-06T19:45:36.000Z,1644063828660097026,en,0,0,0,Twitter for iPad,https://twitter.com/omkar1428/status/1644063828660097026,omkar1428
64301934b223becbf1de0988,lmao when did the spotify desktop app become such a clustefuck,2023-04-06T19:44:32.000Z,1644063558702088192,en,1,1,0,Twitter Web App,https://twitter.com/omkvr/status/1644063558702088192,omkvr
64301934b223becbf1de0989,@dhakadgirl8 Cutieeeeee ❤️,2023-04-06T19:43:58.000Z,1644063415760216064,en,1,0,0,Twitter for Android,https://twitter.com/UdayOmkar1/status/1644063415760216064,UdayOmkar1
64301934b223becbf1de098a,@fredagainagain1 is ABSOFUCKINLUTELY great!,2023-04-06T19:42:06.000Z,1644062945461272577,en,0,0,0,Twitter for iPhone,https://twitter.com/op_prabhuomkar/status/1644062945461272577,op_prabhuomkar
64301934b223becbf1de098b,Beautiful tribute ❤️,2023-04-06T19:42:03.000Z,1644062936397389825,en,0,0,0,Twitter for Android,https://twitter.com/omviously/status/1644062936397389825,omviously
64301934b223becbf1de098c,@thehawkeyex Molana MODI tho G-hadi ka yaad hamesha rakhega...bsdika hindu tho chTya he vote tho denge zaroor...,2023-04-06T19:41:27.000Z,1644062785624592413,in,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644062785624592413,JoshOmkar
64301934b223becbf1de098d,"Happy Birthday Maverick 
@RGVzoomin #RGV https://t.co/BCzEsPmFTP",2023-04-06T19:35:24.000Z,1644061260055736320,en,2,0,0,Twitter for Android,https://twitter.com/UdayOmkar1/status/1644061260055736320,UdayOmkar1
64301934b223becbf1de098e,@prakashraaj ಲೇ ನಿಂಗೆ ಊರ್ಸೋಕಾದ್ರೂ ಜನ ಬಿಜೆಪಿಗೆ ವೋಟ್ ಹಾಕ್ತಾರೆ 😂,2023-04-06T19:33:14.000Z,1644060714963746816,kn,0,1,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644060714963746816,JoshOmkar
64301934b223becbf1de098f,@Omkar_K45 and free! :p for now.,2023-04-06T19:32:08.000Z,1644060440581001216,en,2,0,0,Twitter Web App,https://twitter.com/praveenpuglia/status/1644060440581001216,praveenpuglia
64301934b223becbf1de0990,@shreyatadey Who is he??,2023-04-06T19:28:54.000Z,1644059625560616961,en,0,0,0,Twitter for Android,https://twitter.com/srkomkar/status/1644059625560616961,srkomkar
64301934b223becbf1de0991,"@CSMIA_Official excellent service Adani staff  Avesh,sneha and omkar More",2023-04-06T19:21:48.000Z,1644057840607285253,no,0,1,0,Twitter for Android,https://twitter.com/MritunjayS75574/status/1644057840607285253,MritunjayS75574
64301934b223becbf1de0992,"@AllenEv95707592 @Joshua_Ubeku Whatever bro, they had the last laugh, opa is in their pocket",2023-04-06T19:21:47.000Z,1644057834886410240,en,0,0,0,Twitter for Android,https://twitter.com/Omcarnamek/status/1644057834886410240,Omcarnamek
64301934b223becbf1de0993,"What’s your favourite colour, how was your day ..etc , I don’t have another talking stage in me are you want to come at shiv mandir with me or what ?",2023-04-06T19:21:24.000Z,1644057735896637440,en,0,0,0,Twitter for iPhone,https://twitter.com/mhapankar_omkar/status/1644057735896637440,mhapankar_omkar
64301934b223becbf1de0994,"🔗 https://t.co/n9uSR5T5L6

Like 👍 Comment 💬 Share 🤝 Subscribe 🔔

Are you tired of writing repetitive code in Python? Well, it's time to embrace the power of for loops! In this video, we'll take you on a journey through the world of for loops in Pytho…https://t.co/7ROuOOte3h",2023-04-06T19:15:28.000Z,1644056245698179072,en,0,0,0,LinkedIn,https://twitter.com/omkarpawar1430/status/1644056245698179072,omkarpawar1430
64301934b223becbf1de0995,"@amazonIN 
Amazon prime is the worst in case of refunding money in case of issue. My one transaction is not refunded even after 25 days. They are not providing transaction Id too. Does it take 25-30 days just to refund money? Also not ready to provide transaction Id. Worst!!",2023-04-06T19:07:14.000Z,1644054172646653952,en,0,1,0,Twitter for Android,https://twitter.com/ShindeOmkar96/status/1644054172646653952,ShindeOmkar96
64301934b223becbf1de0996,Draw something pls! https://t.co/La9qdGD0ba,2023-04-06T19:03:04.000Z,1644053125488320512,en,0,1,0,Twitter for Android,https://twitter.com/omkarsupekar11/status/1644053125488320512,omkarsupekar11
64301934b223becbf1de0997,@Yunhichalachal Corona period tha... Ab sb normal hogya hai...,2023-04-06T19:00:51.000Z,1644052565234163713,in,0,0,0,Twitter for Android,https://twitter.com/IamMSdian__/status/1644052565234163713,IamMSdian__
64301934b223becbf1de0998,@omkar_abhilash @ESPNFC Key word THIS GENERATION,2023-04-06T19:00:35.000Z,1644052500092276759,en,0,0,0,Twitter for iPhone,https://twitter.com/LuisMel68942797/status/1644052500092276759,LuisMel68942797
64301934b223becbf1de0999,@sreejan_ch yup!,2023-04-06T18:58:46.000Z,1644052043819274240,und,0,0,0,Twitter Web App,https://twitter.com/Omkar_K45/status/1644052043819274240,Omkar_K45
64301934b223becbf1de099a,Nursery rhymes are so addictive. Not sure if I’m singing them for my kid or for myself.,2023-04-06T18:52:41.000Z,1644050511677607946,en,3,0,0,Twitter for iPhone,https://twitter.com/ytcuriouseng/status/1644050511677607946,ytcuriouseng
64301934b223becbf1de099b,@Omkar_K45 Is this your mobile hotspot?,2023-04-06T18:49:46.000Z,1644049777515200512,en,1,1,0,Twitter Web App,https://twitter.com/sreejan_ch/status/1644049777515200512,sreejan_ch
64301934b223becbf1de099c,"कारावास दिला जाईल, नाहीतर फास दिला जाईल

तू लढ तुला हक्काचा घास दिला जाईल,

तुला लढणाऱ्यांची थेट लंका जाळून टाक

कमजोर नको राहुस नाहीतर त्रास दिला जाईल!

ऐकण्यासारखा रॅप आहे 🤩

LINK : https://t.co/DAAX5TK0n1",2023-04-06T18:49:36.000Z,1644049737149042692,mr,6,0,0,Twitter for Android,https://twitter.com/MrWabs/status/1644049737149042692,MrWabs
64301934b223becbf1de099d,@alexandrabotez @itsandreabotez Never knew Andrea had joint eyebrows.,2023-04-06T18:49:12.000Z,1644049634002870272,en,0,0,0,Twitter Web App,https://twitter.com/Mathematica1729/status/1644049634002870272,Mathematica1729
64301934b223becbf1de099e,@LambaAlka Get well soon 🙏,2023-04-06T18:43:38.000Z,1644048234359422976,en,0,0,0,Twitter for iPhone,https://twitter.com/OmkarAap/status/1644048234359422976,OmkarAap
64301934b223becbf1de099f,@BoyOfMasses Jo Maja RCB ki haar mein....,2023-04-06T18:39:16.000Z,1644047134029910016,lv,0,0,0,Twitter for Android,https://twitter.com/IamMSdian__/status/1644047134029910016,IamMSdian__
64301934b223becbf1de09a0,Jio 5G actually better than home wifi https://t.co/CdITjX7AgU,2023-04-06T18:39:09.000Z,1644047106741792769,en,5,2,0,Twitter Web App,https://twitter.com/Omkar_K45/status/1644047106741792769,Omkar_K45
64301934b223becbf1de09a1,"Shardul Thakur To RCB Team Bowler
#LordShardul #KKRvRCB #Shardulthakur https://t.co/Jmr7Rqpw0a",2023-04-06T18:39:06.000Z,1644047094783811585,en,2,0,0,Twitter for Android,https://twitter.com/MrOmkarBalekar/status/1644047094783811585,MrOmkarBalekar
64301934b223becbf1de09a2,"@JioCinema @JadhavKedar वडून ताणून केलेल समालोचन वाटते.....गावरान ठसका पाहिजे राव.. सातारी, कोल्हापुरी, कोंकणी, अहिराणी, सोलापुरी अश्या विविध प्रकारचा ठसकेबाज पणा पाहिजे..",2023-04-06T18:35:49.000Z,1644046267302150145,mr,3,0,0,Twitter for Android,https://twitter.com/imOmkr/status/1644046267302150145,imOmkr
64301934b223becbf1de09a3,@SBICard_Connect Not yet,2023-04-06T18:35:45.000Z,1644046250445246464,en,0,1,0,Twitter for iPhone,https://twitter.com/omkar_abhilash/status/1644046250445246464,omkar_abhilash
64301934b223becbf1de09a4,@rajasthanroyals Riyan Parag performance,2023-04-06T18:35:29.000Z,1644046180857544704,tl,0,0,0,Twitter for Android,https://twitter.com/IamMSdian__/status/1644046180857544704,IamMSdian__
64301934b223becbf1de09a5,@idesofavril cute french guy- an oxymoron,2023-04-06T18:33:21.000Z,1644045644393246744,en,0,0,0,Twitter Web App,https://twitter.com/Omkarismunlimit/status/1644045644393246744,Omkarismunlimit
64301934b223becbf1de09a6,@nil_agarwal @TataMotors @gau_dab Are you employee of tata motors?? that you are defending them so much,2023-04-06T18:29:50.000Z,1644044762675306497,en,4,1,0,Twitter for Android,https://twitter.com/so6pashura/status/1644044762675306497,so6pashura
64301934b223becbf1de09a7,"@Lepistesim31 Everybody wants this , m theists want it more, but secretly",2023-04-06T18:28:56.000Z,1644044535964798976,en,0,0,0,Twitter for Android,https://twitter.com/TripathyOmkar/status/1644044535964798976,TripathyOmkar
64301934b223becbf1de09a8,"While several books have been written on Nana Saheb’s Nepal sojourn, the period between 1859 and 1872 is mostly a blank. Nana Saheb’s open letter to Queen Victoria provides a clue to what was happening in these years, but being undated, it has added to the mystery.

Must read 💫",2023-04-06T18:28:33.000Z,1644044439374163968,en,0,0,0,Twitter for Android,https://twitter.com/MrWabs/status/1644044439374163968,MrWabs
64301934b223becbf1de09a9,@LokeshVirat18K https://t.co/ZPHWfxjjZ0,2023-04-06T18:28:09.000Z,1644044337305767936,qme,0,0,0,Twitter for Android,https://twitter.com/imOmkr/status/1644044337305767936,imOmkr
64301934b223becbf1de09aa,@sherryontopp Abe criminal.  We don’t care a rats azz what criminals do.  Criminals are creatures that must be isolated from society.,2023-04-06T18:26:25.000Z,1644043902608117760,en,0,0,0,Twitter for iPhone,https://twitter.com/omkar_rudra/status/1644043902608117760,omkar_rudra
64301934b223becbf1de09ab,"My superbro is part of an incredible movie out on Netflix. Watch it this weekend, and then make your RW uncles watch it.",2023-04-06T18:24:49.000Z,1644043497878753280,en,3,0,0,Twitter Web App,https://twitter.com/KhandekarOmkar/status/1644043497878753280,KhandekarOmkar
64301934b223becbf1de09ac,@Noor_Marriii Chup be bhikari pahle Inka udhar chukao Jake 🤣🤣😂 2 kaudi ke bhikari 🤣😂😏 zimbu ko bhi dete ho kya kuch🤣🤣🤣😂😂 https://t.co/gk6MTC8Qas,2023-04-06T18:23:49.000Z,1644043247520747520,hi,2,0,1,Twitter for Android,https://twitter.com/OmkarPa69272785/status/1644043247520747520,OmkarPa69272785
64301934b223becbf1de09ad,@soubhagyajourno ବୁଢ଼ୀ ଟିଏ ହେଇ ଥା,2023-04-06T18:22:36.000Z,1644042941399465984,or,0,0,0,Twitter for Android,https://twitter.com/TripathyOmkar/status/1644042941399465984,TripathyOmkar
64301934b223becbf1de09ae,"@digilocker_ind @DG_NTA @EduMinOfIndia @_DigitalIndia @NMC_IND @PIB_India @MeityPib @PIBHRD @DDNewslive My sister forgot to fill the form, please extend the date #nta",2023-04-06T18:18:39.000Z,1644041944816033792,en,2,0,0,Twitter Web App,https://twitter.com/OmkarOjha8051/status/1644041944816033792,OmkarOjha8051
64301934b223becbf1de09af,@siddeffects 😂😂😂,2023-04-06T18:17:47.000Z,1644041728243171328,qme,0,1,0,Twitter for Android,https://twitter.com/Omkarshetty_/status/1644041728243171328,Omkarshetty_
64301934b223becbf1de09b0,"भावांनो...

ते तुम्हाला जात, धर्म, कट्टरता, खोके, निष्ठा, जिहाद, भोंगे यात अडकवतील... सतत मंदिर-मशीद, वेदोक्त-पुराणोक्त, गांधी-सावरकर यांचे वाद सांगत राहतील.

पण तुम्ही बेरोजगारी, महागाई, पाणी, खड्डे, शिक्षण शेतकऱ्यांच्या आत्महत्या यावर अडून राहायचं...!

#नागरिक",2023-04-06T18:16:36.000Z,1644041431026397184,mr,30,0,5,Twitter for Android,https://twitter.com/MrWabs/status/1644041431026397184,MrWabs
64301934b223becbf1de09b1,@FarziCricketer https://t.co/uYSO3Wa3UC,2023-04-06T18:14:37.000Z,1644040932361388032,qme,0,0,0,Twitter for Android,https://twitter.com/NaikadeOmkar/status/1644040932361388032,NaikadeOmkar
64301934b223becbf1de09b2,@simpleajit @babita_kar Right,2023-04-06T18:12:26.000Z,1644040381892558849,en,1,0,0,Twitter for Android,https://twitter.com/TripathyOmkar/status/1644040381892558849,TripathyOmkar
64301934b223becbf1de09b3,@DrVivekBindra 50,2023-04-06T18:12:24.000Z,1644040374414098432,und,0,0,0,Twitter for Android,https://twitter.com/OmkarPa69272785/status/1644040374414098432,OmkarPa69272785
64301934b223becbf1de09b4,@saurabh_314 https://t.co/ZeK6xmsjpe,2023-04-06T18:12:12.000Z,1644040322660327424,qme,1,0,0,Twitter for Android,https://twitter.com/_Satyanweshi_/status/1644040322660327424,_Satyanweshi_
64301934b223becbf1de09b5,@FIDE_chess Nepo for the win.,2023-04-06T18:10:38.000Z,1644039931009073153,en,1,0,0,Twitter for Android,https://twitter.com/09omkarbankar/status/1644039931009073153,09omkarbankar
64301934b223becbf1de09b6,@prakashraaj @KicchaSudeep Nikal be lowde...😂Ter randi rona dhek kar bohot maza ata he.... Karnataka will vote for Sudeep this time...✌️,2023-04-06T18:08:02.000Z,1644039274956746759,en,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644039274956746759,JoshOmkar
64301934b223becbf1de09b7,Csk fans whenever their former players turns out to be playing extremely well for the rival teams. https://t.co/2SBpvHYah2,2023-04-06T18:07:06.000Z,1644039040482541568,en,7,1,0,Twitter for Android,https://twitter.com/_Satyanweshi_/status/1644039040482541568,_Satyanweshi_
64301934b223becbf1de09b8,@Varad15630802 Okay.,2023-04-06T18:03:32.000Z,1644038140922060803,en,1,0,0,Twitter for Android,https://twitter.com/Omkar_RMCF/status/1644038140922060803,Omkar_RMCF
64301934b223becbf1de09b9,"@zoo_bear @shinjineemjmdr @akhmxt ♥️de ka fact checker...i will show u how real hate looks like ... Quran chapter 3 verse 151 says ""We will cast terror into the hearts of non-Muslms""",2023-04-06T18:03:16.000Z,1644038073661943818,en,0,0,0,Twitter Web App,https://twitter.com/JoshOmkar/status/1644038073661943818,JoshOmkar
64301934b223becbf1de09ba,@muhammadfashfaq SRK - 1 Virat - 0,2023-04-06T18:02:57.000Z,1644037995010445312,en,0,0,0,Twitter Web App,https://twitter.com/meomkarsawant/status/1644037995010445312,meomkarsawant
64301934b223becbf1de09bb,जय श्री राम🙏🙏,2023-04-06T18:01:24.000Z,1644037604973903873,hi,0,0,0,Twitter for Android,https://twitter.com/Iomkar2014/status/1644037604973903873,Iomkar2014
64301934b223becbf1de09bc,"SRK-1 VIRAT-0 
#IPL #IPLonJioCinema #ViratvsSRK",2023-04-06T18:00:04.000Z,1644037270490554368,en,0,0,0,Twitter Web App,https://twitter.com/meomkarsawant/status/1644037270490554368,meomkarsawant
64301934b223becbf1de09bd,@JaipurDialogues https://t.co/nZP81nh92Y,2023-04-06T17:58:08.000Z,1644036783368273922,qme,93,1,6,Twitter for Android,https://twitter.com/iamOmkarsharma/status/1644036783368273922,iamOmkarsharma
